memType,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
recalled,169,15,210,1.242603550295858,3.0,93.85,76.34,71.82,97.45,6.51,0.0,11.24,0.0,3.55,5.92,0.0,10.06,1.77,13.02,1.77,15.379999999999997,3.4368,0.0,0.0,0.0,0.0
imagined,195,17,238,1.233160621761658,3.0,93.74,9.52,24.73,98.71,8.21,1.03,5.64,2.56,3.08,14.87,0.0,15.39,4.11,6.67,1.54,2.570000000000002,2.7015686274509805,0.015384615384615299,0.0,0.0102564102564102,0.0051282051282051
recalled,310,16,381,1.2450980392156863,6.0,85.93,43.52,8.76,10.61,1.61,2.58,10.32,1.29,0.97,8.71,0.32,7.1,10.32,18.71,2.8999999999999995,17.419999999999998,3.127882352941176,0.0258064516129032,0.0,0.0,0.0
imagined,255,17,304,1.2258064516129032,4.3,90.5,19.63,93.95,50.31,3.53,1.57,13.33,0.78,1.57,13.73,0.0,11.38,1.18,14.899999999999999,1.5699999999999998,7.84,3.0571929824561406,0.0156862745098039,0.0,0.0039215686274509,0.0039215686274509
recalled,248,15,333,1.3647540983606556,7.3,71.85,38.05,95.4,99.0,8.06,0.4,12.5,1.21,0.0,10.48,2.02,15.32,0.4,10.89,1.6099999999999999,10.889999999999997,3.172545454545454,0.0040322580645161,0.0080645161290322,0.0,0.0080645161290322
imagined,249,21,319,1.3403361344537814,4.2,85.39,37.16,66.6,20.23,3.21,3.21,5.62,3.61,3.61,14.46,0.4,7.23,3.21,10.440000000000001,3.21,6.020000000000003,3.065432098765432,0.0240963855421686,0.0,0.0040160642570281,0.0080321285140562
recalled,278,18,335,1.2271062271062272,4.5,89.89,50.04,66.74,53.69,2.88,0.72,6.83,3.24,2.16,5.76,0.72,9.0,8.99,20.15,1.8,20.15,3.4741249999999995,0.0395683453237409,0.0,0.0035971223021582,0.0071942446043164
imagined,192,17,247,1.2864583333333333,4.2,85.39,28.74,72.13,88.05,4.69,0.0,13.54,1.56,2.08,12.5,1.04,9.89,0.52,13.54,2.6,8.850000000000001,3.0481132075471704,0.0052083333333333,0.0156249999999999,0.0,0.0052083333333333
recalled,135,16,183,1.3969465648854962,4.1,80.07,55.25,63.35,99.0,8.89,0.0,11.11,0.74,0.0,6.67,0.74,9.63,0.0,11.850000000000001,0.74,14.810000000000004,3.0566666666666666,0.0074074074074074,0.0296296296296296,0.0,0.0074074074074074
imagined,193,16,234,1.231578947368421,3.2,93.24,17.25,94.51,99.0,8.29,0.52,4.66,4.66,5.7,8.29,0.52,9.84,1.04,15.030000000000001,1.04,17.62,3.203090909090909,0.0310880829015543,0.0,0.0,0.005181347150259
recalled,205,16,267,1.3152709359605912,4.7,83.96,39.7,69.79,98.16,7.32,0.49,6.83,3.9,0.49,8.78,0.49,12.19,1.47,14.14,0.98,14.63,3.2069642857142857,0.0146341463414634,0.0,0.0,0.0
imagined,192,17,248,1.312169312169312,4.1,85.59,43.4,72.13,43.51,4.17,2.6,14.58,0.52,0.52,10.94,0.0,7.29,0.52,11.97,1.56,10.4,3.0064583333333332,0.0052083333333333,0.0,0.0,0.0052083333333333
recalled,214,16,265,1.2559241706161137,4.9,83.46,69.68,80.16,48.58,4.19,2.33,7.44,3.26,0.0,10.7,0.0,5.58,0.0,14.879999999999999,1.8699999999999999,12.559999999999999,3.241379310344827,0.0093457943925233,0.0,0.0,0.0
imagined,298,23,379,1.2804054054054055,4.8,83.76,43.27,50.01,90.74,5.7,0.67,10.4,4.03,1.34,12.42,0.0,9.73,3.69,11.74,3.7,9.4,3.128690476190476,0.0134228187919463,0.0100671140939597,0.0,0.0
recalled,265,17,353,1.3320754716981131,5.8,81.02,62.24,86.32,82.83,4.91,0.75,9.06,1.13,1.51,6.79,1.13,8.68,2.6399999999999997,15.849999999999998,2.26,17.740000000000002,3.378285714285714,0.0226415094339622,0.0075471698113207,0.0,0.0
imagined,312,21,381,1.2828282828282829,5.2,82.54,41.05,95.65,55.12,3.21,0.96,2.56,2.88,0.96,9.62,0.0,10.58,0.96,14.74,1.6,10.889999999999999,3.5028723404255335,0.009615384615384599,0.0,0.0,0.0064102564102564
recalled,209,17,255,1.2318840579710144,3.3,92.93,50.89,99.0,92.27,5.26,0.0,4.31,5.74,2.39,8.61,0.0,11.0,0.96,21.53,0.0,18.18,3.2695999999999996,0.0095693779904306,0.0,0.0047846889952153,0.0047846889952153
recalled,290,19,379,1.3439716312056738,5.5,81.83,56.41,73.92,52.04,3.09,1.03,7.9,1.37,0.69,14.09,0.0,7.56,1.03,11.68,0.68,2.7399999999999984,3.0247297297297293,0.0172413793103448,0.0,0.0034482758620689,0.0172413793103447
imagined,208,15,248,1.2216748768472907,3.8,91.61,39.14,81.58,98.0,7.21,0.48,11.06,0.96,0.96,12.98,0.0,7.6899999999999995,1.44,14.43,2.4,11.54,3.1201923076923075,0.0048076923076923,0.0048076923076923,0.0,0.0
imagined,235,16,285,1.2666666666666666,5.2,82.54,20.91,85.01,1.12,0.85,4.26,7.23,3.83,4.68,11.91,0.0,11.919999999999998,3.83,14.04,2.56,9.799999999999997,3.0073134328358204,0.0127659574468085,0.0085106382978723,0.0042553191489361,0.0085106382978723
recalled,353,20,444,1.2685714285714285,6.6,79.09,65.42,50.07,64.88,3.4,0.57,8.78,1.98,0.0,9.07,0.28,6.8,2.54,16.71,1.14,13.030000000000001,3.4334444444444445,0.028328611898016998,0.0084985835694051,0.0,0.0056657223796034
imagined,232,21,289,1.251082251082251,4.0,85.69,58.3,99.0,1.73,2.59,5.6,11.64,1.29,0.86,13.79,0.43,15.52,0.43,16.39,5.17,15.96,3.226486486486486,0.0172413793103448,0.0043103448275862,0.0,0.0086206896551724
recalled,356,15,449,1.2902298850574712,8.8,73.31,15.3,98.79,4.7,2.25,4.21,10.67,1.97,1.97,17.42,0.0,10.67,0.28,12.64,5.9,7.579999999999998,2.8841975308641974,0.0140449438202246,0.0,0.0,0.0056179775280898
imagined,293,18,366,1.2577319587628866,6.1,80.41,30.71,73.02,40.2,2.05,0.68,13.65,0.34,1.71,10.24,0.0,10.92,5.8,11.61,5.119999999999999,9.899999999999997,3.0969117647058826,0.0102389078498293,0.0034129692832764,0.0,0.0
recalled,379,17,467,1.2354497354497354,7.2,82.78,79.82,88.73,8.09,1.06,2.37,10.55,1.85,1.32,5.01,0.0,9.77,4.75,20.57,4.220000000000001,23.21,3.3625,0.0158311345646437,0.0,0.0,0.0
imagined,205,15,244,1.2079207920792079,3.8,91.61,18.69,93.2,58.42,3.41,0.98,17.07,0.98,0.0,10.73,0.49,13.66,2.9299999999999997,10.73,2.9299999999999997,7.809999999999999,3.2388709677419354,0.0048780487804878,0.0,0.0,0.0048780487804878
recalled,243,16,343,1.4115226337448559,6.9,72.97,86.42,93.19,20.23,3.29,3.29,9.47,0.41,1.65,7.82,0.41,6.58,0.41,22.63,1.64,23.03,3.083698630136986,0.0164609053497941,0.0,0.0041152263374485,0.0041152263374485
imagined,198,15,248,1.2783505154639174,4.8,83.76,28.02,97.32,93.93,5.56,0.0,11.11,2.02,3.03,17.17,2.02,12.12,2.5300000000000002,15.16,1.02,4.569999999999997,2.876862745098039,0.0151515151515151,0.0,0.0,0.01010101010101
recalled,288,16,367,1.2832167832167831,6.7,78.69,64.09,99.0,78.97,4.51,0.69,8.33,0.69,1.04,9.72,1.04,10.42,0.0,18.75,2.08,16.32,3.1487500000000006,0.0243055555555555,0.0104166666666666,0.0,0.017361111111111
imagined,214,17,265,1.2619047619047619,4.6,84.27,44.99,44.01,40.83,1.4,0.0,13.55,0.47,0.93,10.28,0.0,9.35,5.13,14.48,1.87,7.470000000000001,3.1321052631578947,0.0233644859813084,0.0,0.0,0.0046728971962616
recalled,391,19,475,1.246719160104987,6.4,84.91,29.18,88.75,30.7,1.53,0.77,10.74,0.51,1.02,13.55,0.0,13.04,0.77,11.26,0.77,0.7799999999999976,3.1886904761904757,0.0127877237851661,0.0,0.0,0.010230179028132901
imagined,271,16,342,1.2619926199261993,6.3,79.7,20.76,76.72,48.32,3.32,1.48,7.75,4.43,2.58,15.13,0.37,9.59,3.3200000000000003,14.020000000000001,2.59,6.65,2.776153846153846,0.011070110701107,0.0,0.0,0.0
recalled,220,15,276,1.2602739726027397,5.4,82.04,34.49,82.09,55.62,2.73,0.45,10.45,0.45,1.36,6.36,0.0,9.09,6.36,20.45,0.45,17.72,3.1937704918032788,0.0363636363636363,0.0,0.009090909090909,0.0045454545454545
imagined,233,17,279,1.2077922077922079,3.9,91.51,52.06,72.77,94.06,6.01,0.43,12.45,0.0,0.0,6.01,0.0,10.3,0.86,15.879999999999999,1.29,18.03,3.0967857142857147,0.0171673819742489,0.0171673819742488,0.0171673819742489,0.0042918454935622
recalled,305,17,414,1.3754152823920265,7.8,70.43,84.92,94.22,76.08,3.59,0.0,11.44,0.33,0.65,5.56,0.33,10.129999999999999,0.0,16.67,4.25,18.950000000000003,3.162337662337662,0.0360655737704917,0.029508196721311303,0.0,0.0
imagined,192,16,262,1.3936170212765957,5.5,76.42,52.84,39.59,94.77,7.81,2.08,7.81,1.56,1.04,9.9,0.0,13.55,1.04,11.459999999999999,0.52,11.979999999999999,3.110344827586207,0.0208333333333333,0.0,0.0,0.0052083333333333
recalled,275,17,337,1.22992700729927,4.8,88.97,60.38,60.85,35.72,3.27,2.18,5.82,2.91,1.09,13.45,0.0,10.18,0.0,16.36,0.36,8.719999999999999,3.05,0.0181818181818181,0.0,0.0,0.0145454545454545
imagined,234,19,281,1.2112068965517242,3.3,92.93,14.06,28.3,73.67,3.85,0.43,10.26,0.85,4.7,8.97,1.28,11.97,5.98,8.98,2.5700000000000003,7.279999999999999,2.981923076923077,0.0042735042735042,0.0042735042735042,0.0,0.0042735042735042
recalled,482,20,601,1.2494802494802495,8.0,80.85,43.01,84.24,38.21,3.53,2.28,10.37,2.07,1.04,7.47,0.0,10.16,2.48,13.48,1.6600000000000001,13.48,3.2282905982905983,0.0165975103734437,0.0041493775933609,0.0,0.0041493775933609
imagined,147,18,220,1.5277777777777777,5.2,71.82,66.65,51.8,73.42,4.08,0.68,10.2,2.72,0.0,6.8,0.68,9.52,0.68,8.16,7.48,13.599999999999998,3.31340909090909,0.0068027210884353,0.0476190476190475,0.0,0.0068027210884353
recalled,215,17,273,1.2697674418604652,4.7,84.07,13.12,95.01,56.16,2.76,0.46,10.14,2.76,0.0,8.76,0.92,13.82,4.61,16.59,0.92,11.980000000000002,3.389038461538462,0.0186046511627906,0.013953488372093,0.0,0.0093023255813952
imagined,151,16,169,1.1342281879194631,1.0,104.34,5.43,71.15,99.0,7.95,0.0,13.25,2.65,0.0,4.64,0.0,13.91,0.66,15.23,1.98,20.52,3.2859459459459455,0.0066225165562913,0.0066225165562913,0.0,0.0
recalled,222,16,283,1.2805429864253393,5.1,82.85,63.21,78.26,92.99,5.83,0.45,8.52,3.14,1.35,7.62,0.0,9.86,0.0,15.690000000000001,3.5900000000000003,18.39,3.315555555555556,0.0135135135135135,0.018018018018018,0.0045045045045045,0.0
imagined,209,15,289,1.3827751196172249,6.4,74.29,12.0,89.0,98.7,7.66,0.48,9.57,0.48,0.48,10.53,0.0,14.360000000000001,0.96,8.14,3.82,11.480000000000002,3.125660377358491,0.0,0.0,0.0,0.0047846889952153
recalled,166,22,227,1.3757575757575757,3.9,80.78,33.2,93.58,99.0,9.04,0.0,7.83,2.41,1.81,12.05,0.6,12.05,3.61,12.049999999999999,1.2,11.439999999999998,2.911136363636363,0.0240963855421686,0.0,0.0,0.0060240963855421
imagined,397,24,484,1.2538860103626943,6.0,80.51,49.8,67.72,42.65,2.52,1.01,6.05,3.53,1.51,14.11,0.0,7.55,1.01,11.59,2.7800000000000002,4.290000000000003,3.1266346153846154,0.0302267002518891,0.0,0.0,0.0
recalled,381,25,496,1.355191256830601,6.6,73.58,53.26,91.6,14.48,2.1,2.62,7.09,2.62,0.79,16.54,0.0,8.66,1.83,11.55,0.78,0.5100000000000016,3.0312295081967218,0.0052493438320209,0.0,0.0,0.0052493438320208
imagined,136,15,165,1.2313432835820894,2.0,96.28,77.45,99.0,91.52,5.88,0.74,8.82,2.21,0.74,6.62,1.47,16.18,0.0,15.44,0.0,15.439999999999998,3.43,0.014705882352941,0.0,0.0,0.0073529411764705
recalled,162,15,249,1.546583850931677,6.3,69.07,58.92,94.95,93.93,5.56,0.0,3.09,3.7,5.56,11.73,0.0,9.88,0.0,14.19,0.62,8.639999999999997,2.6229629629629625,0.0123456790123456,0.0,0.0,0.0123456790123456
recalled,203,15,238,1.2142857142857142,3.7,92.02,8.72,76.87,26.69,1.48,0.99,3.45,3.45,6.9,13.79,0.0,12.81,2.96,8.870000000000001,1.47,-0.48999999999999844,2.9495454545454547,0.0147783251231527,0.0,0.0,0.0
imagined,188,17,238,1.2795698924731183,4.0,85.79,58.19,99.0,83.95,5.32,1.06,12.77,1.06,3.19,13.3,0.0,11.17,1.06,15.959999999999997,0.53,9.569999999999997,3.043174603174603,0.0106382978723404,0.0,0.0,0.0053191489361702
imagined,307,22,391,1.2777777777777777,5.2,82.75,73.01,68.96,75.92,4.23,0.65,15.31,0.33,1.3,11.4,0.0,7.82,2.61,15.969999999999999,4.890000000000001,15.65,3.210666666666667,0.013029315960912,0.003257328990228,0.006514657980456,0.003257328990228
recalled,223,15,272,1.2252252252252251,4.3,90.29,41.83,33.0,26.06,1.35,0.9,9.42,0.0,1.79,13.0,0.0,7.630000000000001,4.49,7.170000000000001,0.9,-2.6899999999999995,3.296140350877193,0.0089686098654708,0.0,0.0,0.0134529147982062
imagined,188,16,228,1.2596685082872927,4.2,85.39,7.98,97.81,1.0,0.53,4.26,9.57,2.13,0.0,15.43,0.0,13.83,2.66,11.16,3.73,4.25,2.9402222222222223,0.0,0.0,0.0,0.0053191489361702
recalled,229,15,364,1.5895196506550218,9.3,55.95,73.45,42.16,3.85,0.87,3.06,9.61,4.8,0.44,13.54,0.0,5.680000000000001,3.06,9.17,0.44,0.0,3.122205882352941,0.0087336244541484,0.0,0.0,0.0
imagined,112,17,157,1.4017857142857142,3.5,81.7,51.48,8.95,75.77,4.46,0.89,14.29,0.89,1.79,8.04,0.0,1.78,10.71,17.86,0.89,16.07,3.1430555555555553,0.0267857142857142,0.0,0.0,0.0
recalled,204,15,259,1.2758620689655173,5.0,83.15,8.34,43.05,66.58,3.43,0.49,11.76,6.37,1.47,8.33,0.0,5.390000000000001,7.3500000000000005,18.13,3.92,17.64,2.98298245614035,0.0245098039215686,0.0,0.0,0.0049019607843137
imagined,132,15,162,1.2461538461538462,2.0,96.48,42.83,75.77,98.14,7.58,0.76,7.58,3.79,1.52,6.06,0.76,6.82,6.0600000000000005,17.42,2.27,21.960000000000004,3.034333333333334,0.0378787878787878,0.0,0.0151515151515151,0.0
recalled,344,19,441,1.2970588235294118,6.7,78.69,62.1,57.67,96.26,6.4,0.29,8.43,1.74,0.58,9.01,0.29,8.139999999999999,3.49,10.75,4.07,12.790000000000001,3.2204878048780494,0.0116279069767441,0.002906976744186,0.0,0.011627906976744
imagined,295,18,370,1.2671232876712328,6.1,80.41,41.72,36.86,73.26,4.41,1.02,6.44,4.41,0.68,12.2,0.0,7.46,7.119999999999999,17.97,2.37,13.900000000000002,3.0541095890410954,0.0203389830508474,0.0,0.0,0.006779661016949
recalled,327,15,389,1.196923076923077,7.0,83.29,29.8,11.91,28.39,1.22,0.61,10.4,0.92,1.22,11.31,0.31,6.119999999999999,10.09,13.759999999999998,1.83,6.419999999999996,3.1998507462686567,0.0091743119266055,0.0,0.0,0.0030581039755351
imagined,177,16,222,1.3058823529411765,3.9,86.1,37.1,94.87,73.26,5.65,2.26,10.73,1.13,1.13,9.04,0.0,11.860000000000001,2.26,14.110000000000001,2.25,15.79,3.0381666666666662,0.0169491525423727,0.0169491525423728,0.0169491525423728,0.0
recalled,216,16,274,1.2685185185185186,5.0,83.15,38.62,24.69,99.0,10.19,0.0,13.43,0.46,1.39,8.8,1.39,6.02,2.31,8.79,2.7800000000000002,12.959999999999997,2.9863157894736836,0.0185185185185184,0.0,0.0,0.0092592592592592
imagined,131,17,160,1.2307692307692308,1.5,97.6,67.19,97.55,6.84,2.29,3.82,15.27,0.0,0.0,3.82,0.0,12.21,4.58,14.5,1.53,18.32,3.5524324324324326,0.0305343511450381,0.0,0.0,0.0076335877862595
recalled,173,13,219,1.280701754385965,4.9,83.46,32.51,99.0,1.93,0.58,3.47,17.34,0.58,0.0,8.09,0.0,15.03,2.31,17.92,3.47,17.35,3.3313461538461544,0.0115606936416184,0.0,0.0,0.0
imagined,301,19,379,1.2718120805369129,5.9,80.92,57.83,95.1,84.6,4.32,0.0,12.29,1.0,1.0,6.64,0.33,10.96,1.32,15.939999999999998,4.98,19.599999999999998,3.37,0.0066445182724252,0.0,0.0033222591362126,0.0066445182724252
recalled,239,15,317,1.3375527426160339,5.9,80.82,27.95,96.37,83.19,4.6,0.42,7.53,3.77,2.09,14.64,0.42,12.13,0.84,13.81,3.7699999999999996,9.219999999999999,3.0317241379310342,0.0167364016736401,0.00418410041841,0.0,0.00418410041841
imagined,252,15,336,1.360323886639676,7.4,71.65,20.6,83.16,31.1,2.38,1.59,8.73,1.98,1.98,13.49,1.19,9.52,2.38,13.49,2.38,6.750000000000002,3.02546875,0.0119047619047618,0.0,0.0,0.0079365079365079
imagined,258,17,308,1.203125,4.5,89.99,91.96,82.44,62.94,2.71,0.0,5.43,0.39,1.55,5.81,0.0,9.3,2.33,18.22,1.17,16.290000000000003,3.599753086419754,0.0232558139534883,0.0077519379844961,0.0,0.003875968992248
recalled,202,16,267,1.328358208955224,4.7,84.07,47.67,95.92,34.12,1.49,0.5,10.89,1.49,1.98,13.37,0.0,5.45,0.0,19.310000000000002,2.49,10.910000000000005,3.264366197183099,0.0198019801980198,0.014851485148514799,0.0,0.0099009900990098
imagined,476,24,616,1.3362255965292842,7.2,77.37,43.68,26.59,20.23,2.1,2.1,6.29,4.4,1.47,13.42,0.0,1.47,5.45,13.42,1.05,5.24,3.1014754098360657,0.0042016806722689,0.0,0.0105042016806722,0.0021008403361344
imagined,230,16,260,1.1403508771929824,3.0,99.26,51.43,44.75,84.9,4.35,0.0,11.3,0.43,1.74,6.09,0.0,13.48,0.87,10.87,5.21,14.34,3.5022641509433963,0.0130434782608695,0.0,0.0,0.008695652173913
recalled,219,17,269,1.2870813397129186,4.5,84.37,54.5,9.7,86.99,5.02,0.46,8.68,0.46,0.91,6.85,0.91,7.7700000000000005,7.76,11.88,3.2,14.170000000000003,2.986999999999999,0.0091324200913242,0.0,0.0,0.0136986301369863
imagined,125,16,151,1.2479338842975207,1.5,97.6,12.09,99.0,3.14,4.8,7.2,10.4,1.6,0.8,6.4,0.0,20.8,1.6,13.6,3.2,22.4,3.1312195121951216,0.008,0.0,0.0,0.0
recalled,231,15,304,1.3571428571428572,6.7,73.27,59.4,99.0,79.89,5.19,1.3,7.36,1.3,0.43,10.82,0.43,13.42,0.0,16.880000000000003,0.43,12.980000000000004,2.859242424242424,0.0346320346320346,0.0043290043290043,0.0,0.0
imagined,330,21,397,1.2103658536585367,4.7,89.48,32.02,31.44,72.45,4.55,1.21,9.09,1.52,0.0,13.03,1.52,9.39,7.27,13.030000000000001,2.13,7.890000000000002,3.4913978494623654,0.012121212121212,0.0,0.003030303030303,0.0
recalled,393,24,495,1.2890625,6.0,80.62,16.29,44.11,17.29,2.04,2.29,9.41,2.29,1.02,14.5,0.25,7.130000000000001,9.16,14.51,0.75,5.34,3.1628,0.0076335877862595,0.0025445292620865,0.0,0.0025445292620865
imagined,134,16,151,1.1353383458646618,0.6,105.35,34.99,99.0,55.04,2.99,0.75,11.19,2.24,1.49,16.42,0.0,8.21,0.0,15.680000000000001,6.73,9.720000000000002,2.9548387096774196,0.0298507462686567,0.0,0.0,0.0074626865671641
recalled,171,20,198,1.1578947368421053,1.9,96.59,17.95,98.65,28.01,2.92,2.34,16.96,2.34,0.58,8.77,0.0,9.36,2.34,17.54,0.58,15.2,3.099333333333334,0.0350877192982456,0.0,0.0,0.0
imagined,275,15,352,1.2893772893772895,6.8,78.38,57.17,89.69,88.37,5.09,0.36,9.09,0.73,1.09,13.09,0.0,11.64,0.36,16.0,1.0899999999999999,10.18,3.090121951219512,0.0109090909090909,0.0,0.0,0.0145454545454545
recalled,203,15,253,1.2524752475247525,5.0,83.15,50.92,98.74,34.04,1.48,0.49,7.39,5.91,0.0,8.37,0.0,10.84,2.95,23.64,0.49,17.729999999999997,3.4877777777777776,0.014778325123152601,0.014778325123152601,0.0,0.014778325123152601
imagined,241,15,318,1.3361344537815125,6.0,80.72,68.04,10.49,45.17,2.07,0.41,1.66,9.96,1.24,14.94,0.0,3.32,4.5600000000000005,7.880000000000001,0.82,-3.7499999999999982,3.039076923076923,0.0,0.0,0.0,0.0082987551867219
recalled,196,20,241,1.2295918367346939,2.4,95.37,46.07,97.09,34.6,1.53,0.51,11.22,0.51,1.02,8.16,1.02,12.75,0.0,13.77,0.51,8.669999999999998,3.017317073170732,0.0153061224489795,0.0,0.0,0.0051020408163265
imagined,215,17,296,1.3896713615023475,5.8,75.71,60.58,99.0,64.21,4.19,1.4,7.44,1.86,1.86,16.28,0.47,7.45,1.86,16.75,5.13,11.649999999999999,3.231492537313433,0.0139534883720929,0.0093023255813952,0.0,0.0
recalled,247,16,339,1.383673469387755,6.9,72.87,83.63,21.46,97.37,6.88,0.4,8.5,0.4,0.81,4.05,0.4,8.09,0.0,9.31,2.83,15.780000000000001,3.147532467532468,0.0283400809716599,0.012145748987854199,0.0,0.0121457489878542
imagined,226,15,263,1.1741071428571428,4.4,90.19,9.23,85.27,3.76,3.1,5.31,1.77,6.19,5.31,17.7,0.0,13.709999999999999,1.77,7.08,0.0,-2.209999999999999,3.04140350877193,0.0044247787610619,0.0,0.0,0.0
recalled,319,17,392,1.2444444444444445,5.8,86.54,30.74,86.26,8.52,2.19,3.45,10.97,1.88,0.63,10.97,0.31,10.66,2.82,13.170000000000002,1.56,9.72,3.2017857142857147,0.012539184952978,0.0,0.0,0.0
imagined,151,16,181,1.2066666666666668,2.2,95.77,40.09,85.05,87.6,4.64,0.0,11.26,0.0,1.32,11.92,0.66,13.24,1.99,14.57,0.0,7.950000000000001,2.936279069767442,0.0132450331125827,0.0,0.0,0.0066225165562913
recalled,429,18,550,1.3126491646778042,8.8,73.21,65.17,74.09,48.66,2.56,0.7,12.12,0.23,0.47,10.72,0.0,10.25,1.4,15.379999999999999,0.9299999999999999,9.549999999999999,3.0204385964912284,0.0209790209790209,0.0,0.0,0.0046620046620046
imagined,355,18,464,1.329512893982808,7.3,77.16,44.58,87.93,91.11,5.37,0.28,9.89,1.13,0.85,9.32,0.85,7.91,1.7,17.79,5.07,19.75,3.275252525252525,0.028169014084506998,0.0084507042253521,0.0,0.0084507042253521
recalled,31,3,32,1.103448275862069,1.2,103.93,93.3,99.0,70.91,3.23,0.0,6.45,3.23,0.0,6.45,0.0,9.68,0.0,29.04,3.23,29.049999999999994,3.325833333333333,0.064516129032258,0.0,0.0,0.032258064516129
imagined,511,26,627,1.244047619047619,6.1,85.62,13.81,99.0,86.38,5.87,1.37,9.59,2.35,0.98,14.48,0.2,11.940000000000001,1.17,20.939999999999998,1.57,15.659999999999997,2.95,0.0176125244618395,0.0,0.0,0.0019569471624266
recalled,387,22,473,1.2285714285714286,5.4,87.55,60.88,83.62,34.81,2.07,1.03,10.34,1.81,1.81,11.11,0.26,9.05,3.1,14.989999999999998,2.85,10.09,3.2291666666666665,0.0025839793281653,0.0051679586563306,0.0025839793281653,0.0077519379844961
imagined,331,25,396,1.2073170731707317,3.7,92.02,65.85,79.49,93.3,6.04,0.6,9.37,0.3,0.3,8.46,0.3,10.57,3.02,17.53,4.53,20.25,3.3836082474226807,0.0090634441087612,0.0,0.0,0.0060422960725074
recalled,284,15,338,1.2246376811594204,5.7,86.64,37.46,93.36,70.07,3.17,0.0,8.45,0.35,2.46,6.34,0.0,10.56,1.0499999999999998,18.67,1.7599999999999998,17.26,3.408219178082192,0.01056338028169,0.0,0.0035211267605633,0.0
imagined,139,18,167,1.237037037037037,1.5,97.7,22.28,7.22,94.89,7.19,1.44,6.47,3.6,3.6,14.39,0.0,5.04,5.04,12.95,0.72,7.91,2.945,0.0287769784172661,0.0,0.0071942446043165,0.0
recalled,232,17,281,1.2433628318584071,3.8,91.82,34.56,93.56,32.04,1.71,0.85,14.1,0.85,1.28,9.83,0.0,10.25,2.56,17.950000000000003,1.71,12.390000000000002,3.2929508196721313,0.0172413793103448,0.0,0.0043103448275862,0.0043103448275862
imagined,203,15,248,1.2525252525252526,4.9,83.46,20.17,84.21,1.83,0.49,3.45,10.34,0.99,0.99,14.29,0.0,10.34,0.49,10.829999999999998,0.98,1.459999999999999,3.2541509433962257,0.0049261083743842,0.0,0.0,0.0
recalled,409,26,507,1.2396088019559903,4.7,89.38,77.49,74.57,37.85,2.2,0.98,12.47,0.24,0.98,11.0,0.0,5.130000000000001,1.47,16.87,1.96,11.5,3.3156880733944956,0.0048899755501222,0.0,0.0,0.022004889975549998
imagined,362,20,450,1.2893982808022924,6.6,79.09,45.78,62.6,85.6,4.7,0.28,7.18,2.21,1.38,9.67,0.0,8.29,3.32,13.53,2.4899999999999998,11.6,3.349583333333333,0.011049723756906,0.0138121546961325,0.0082872928176795,0.005524861878453
recalled,314,20,421,1.3624595469255663,7.0,72.66,69.39,94.13,93.17,5.73,0.32,10.19,0.32,0.32,3.82,0.64,8.6,1.59,19.099999999999998,1.9100000000000001,23.24,3.1859139784946233,0.019108280254777,0.0159235668789808,0.0,0.0095541401273884
imagined,128,16,161,1.2578125,2.9,88.74,85.95,91.77,80.01,4.69,0.78,6.25,0.78,2.34,2.34,0.0,14.06,0.0,11.719999999999999,0.0,14.849999999999998,3.1156756756756763,0.03125,0.0,0.0,0.0
recalled,366,17,508,1.3879781420765027,9.3,66.57,62.68,98.59,54.16,2.19,0.0,6.01,2.19,1.91,9.02,0.0,8.74,0.0,17.49,0.54,11.2,2.8720987654320984,0.0273224043715846,0.0,0.0,0.0027322404371584
imagined,325,20,402,1.3051948051948052,5.8,81.22,33.57,85.71,28.45,2.15,1.54,8.92,1.23,1.54,11.08,0.31,12.31,0.9299999999999999,17.22,0.9299999999999999,11.069999999999999,3.083589743589744,0.0092307692307692,0.0,0.003076923076923,0.0061538461538461
recalled,431,17,538,1.254079254079254,9.6,71.28,72.14,53.2,96.79,6.26,0.0,7.89,0.46,0.93,5.8,0.0,8.12,1.86,15.54,2.79,19.49,3.5605426356589143,0.0232018561484918,0.0,0.0,0.0046403712296982
imagined,264,17,343,1.3192307692307692,5.7,81.33,24.27,63.88,49.16,3.41,1.52,10.98,3.03,0.76,12.88,0.38,9.85,5.68,13.63,1.9,7.570000000000002,3.1281818181818184,0.0151515151515151,0.0,0.0,0.0037878787878787
recalled,480,19,635,1.3284518828451883,9.6,71.28,48.41,42.53,41.77,2.92,1.46,9.58,0.42,0.0,7.5,0.0,7.92,9.17,15.21,1.05,13.14,3.2972727272727274,0.0208333333333332,0.0,0.0,0.0
imagined,415,19,488,1.2417302798982188,6.6,84.3,50.9,62.69,54.14,3.4,1.21,8.74,1.21,0.73,9.22,0.0,7.04,2.91,13.11,2.67,11.17,3.1931,0.016867469879518,0.0,0.0048192771084337,0.0048192771084337
