outcome_class,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
t,79,4,107,1.3896103896103895,8.5,68.81,83.34,90.41,59.98,2.53,0.0,3.8,2.53,3.8,1.27,0.0,7.6,1.27,18.979999999999997,1.27,21.509999999999998,3.8,2.5316455696202533,0.0,0.0,2.5316455696202538
t,28,1,33,1.1785714285714286,9.5,76.9,67.11,99.0,20.23,0.0,0.0,0.0,0.0,3.57,0.0,0.0,7.14,0.0,35.72,7.14,42.86,3.965,3.571428571428571,0.0,0.0,0.0
t,18,1,26,1.5294117647058822,8.7,62.68,49.68,99.0,93.93,5.56,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,22.22,0.0,11.109999999999996,2.912,0.0,0.0,0.0,5.555555555555555
t,27,2,34,1.3076923076923077,4.8,83.66,16.08,2.63,77.5,3.7,0.0,0.0,3.7,3.7,0.0,0.0,7.41,7.41,7.41,0.0,11.11,3.63,7.4074074074074066,0.0,0.0,0.0
t,90,6,115,1.2777777777777777,5.6,81.63,30.37,99.0,85.84,4.44,0.0,1.11,1.11,3.33,10.0,0.0,16.67,0.0,25.55,0.0,19.990000000000002,3.825454545454545,1.1111111111111112,0.0,0.0,1.1111111111111112
t,42,2,49,1.225,6.4,85.02,70.33,92.84,57.46,2.38,0.0,0.0,2.38,0.0,0.0,0.0,7.14,7.14,21.42,0.0,23.8,3.8316666666666666,11.904761904761905,0.0,0.0,0.0
t,38,1,40,1.0526315789473684,12.2,75.21,80.4,99.0,61.63,2.63,0.0,0.0,0.0,10.53,10.53,0.0,13.149999999999999,2.63,18.409999999999997,0.0,10.509999999999996,3.602727272727273,0.0,0.0,0.0,2.631578947368421
t,49,2,62,1.2653061224489797,9.3,71.99,99.0,37.24,51.68,2.04,0.0,2.04,4.08,2.04,0.0,0.0,2.04,2.04,16.32,0.0,18.36,4.042105263157896,4.081632653061225,0.0,0.0,0.0
t,39,2,54,1.3846153846153846,8.5,68.6,97.88,48.76,20.23,0.0,0.0,0.0,5.13,5.13,2.56,0.0,5.12,0.0,17.95,0.0,15.389999999999999,3.763684210526316,7.692307692307692,0.0,0.0,0.0
t,39,2,49,1.2564102564102564,7.4,77.06,97.88,81.58,60.52,7.69,5.13,0.0,7.69,5.13,0.0,0.0,7.6899999999999995,0.0,17.95,5.12,35.89,3.23,2.564102564102564,2.564102564102564,0.0,0.0
t,49,3,57,1.163265306122449,4.9,88.77,32.77,87.61,20.23,0.0,0.0,0.0,4.08,8.16,8.16,0.0,12.239999999999998,2.04,10.2,0.0,2.039999999999999,3.719,0.0,2.0408163265306123,0.0,0.0
t,25,1,38,1.52,11.9,54.56,63.53,63.35,99.0,8.0,0.0,0.0,0.0,12.0,8.0,0.0,4.0,0.0,12.0,0.0,12.0,3.4584615384615387,4.0,0.0,0.0,0.0
t,62,3,73,1.1774193548387097,6.6,84.3,32.41,99.0,44.38,1.61,0.0,1.61,8.06,4.84,8.06,0.0,11.29,0.0,24.189999999999998,1.61,19.349999999999994,3.300625,3.225806451612903,0.0,0.0,1.6129032258064515
t,22,1,24,1.0909090909090908,6.0,91.45,32.02,99.0,20.23,0.0,0.0,0.0,4.55,0.0,4.55,0.0,13.64,0.0,40.92,0.0,36.370000000000005,3.3542857142857145,9.090909090909092,0.0,0.0,0.0
t,71,3,101,1.4225352112676057,10.2,64.34,85.13,99.0,20.23,0.0,0.0,2.82,7.04,0.0,11.27,0.0,2.82,2.82,18.3,1.41,8.440000000000001,3.2688,0.0,0.0,0.0,7.04225352112676
t,18,1,26,1.5294117647058822,8.7,62.68,98.16,77.17,99.0,11.11,0.0,0.0,5.56,5.56,0.0,0.0,11.12,0.0,16.669999999999998,0.0,27.779999999999998,3.5785714285714287,0.0,0.0,0.0,0.0
t,17,2,22,1.4666666666666666,5.0,72.32,7.78,46.57,95.42,5.88,0.0,0.0,5.88,0.0,5.88,0.0,11.76,0.0,11.76,5.88,17.64,3.683333333333333,0.0,0.0,5.88235294117647,0.0
t,206,9,252,1.2352941176470589,7.4,82.27,58.88,92.9,49.98,2.43,0.49,2.43,4.37,3.4,13.11,0.0,8.25,0.0,16.990000000000002,3.88,10.670000000000002,3.1440816326530614,2.427184466019417,1.4563106796116503,0.0,0.0
t,71,5,97,1.4264705882352942,6.2,74.59,36.45,31.69,94.32,5.63,0.0,4.23,2.82,7.04,11.27,0.0,5.640000000000001,2.82,8.46,2.82,5.640000000000001,2.7829166666666665,0.0,0.0,4.225352112676056,0.0
t,41,3,53,1.358974358974359,6.0,75.2,27.64,75.67,98.92,7.32,0.0,0.0,2.44,4.88,0.0,0.0,12.2,0.0,17.08,0.0,24.4,3.401538461538462,2.4390243902439024,0.0,0.0,2.4390243902439024
t,100,4,128,1.3333333333333333,9.1,72.5,89.52,98.18,95.66,5.94,0.0,0.0,0.99,7.92,5.94,0.0,8.91,0.0,19.8,2.9699999999999998,22.77,3.596071428571429,3.0,1.0,0.0,0.0
t,15,1,19,1.2666666666666666,5.6,81.63,96.08,63.35,20.23,0.0,0.0,0.0,0.0,6.67,0.0,0.0,6.67,0.0,13.33,0.0,13.33,4.203333333333333,20.0,0.0,0.0,0.0
t,17,1,19,1.1176470588235294,4.0,96.52,95.53,12.44,95.42,11.76,5.88,0.0,0.0,0.0,5.88,0.0,11.76,0.0,0.0,0.0,11.77,3.7183333333333333,0.0,0.0,0.0,0.0
t,129,5,170,1.328125,9.7,70.87,24.69,69.5,87.73,4.65,0.0,1.55,3.88,0.0,10.08,0.0,10.850000000000001,0.0,12.4,5.44,12.410000000000002,2.8351428571428574,2.3255813953488373,0.0,0.0,0.0
t,78,3,98,1.2894736842105263,9.6,71.18,98.8,87.24,58.42,2.44,0.0,0.0,0.0,6.1,1.22,0.0,6.1,0.0,17.08,0.0,18.3,3.6719999999999997,5.128205128205128,8.974358974358974,2.564102564102564,0.0
t,62,3,79,1.2950819672131149,7.7,76.25,74.04,99.0,20.23,0.0,0.0,0.0,3.23,3.23,4.84,0.0,6.45,0.0,29.029999999999998,1.61,25.799999999999997,3.5523809523809526,6.451612903225806,0.0,0.0,0.0
t,19,1,23,1.2105263157894737,6.0,86.03,67.62,99.0,20.23,0.0,0.0,0.0,5.26,10.53,10.53,0.0,5.26,0.0,26.310000000000002,0.0,15.780000000000003,3.1216666666666666,10.526315789473683,0.0,0.0,10.526315789473683
t,71,4,92,1.3142857142857143,6.6,79.09,65.6,61.43,94.32,5.63,0.0,0.0,2.82,5.63,8.45,0.0,4.2299999999999995,0.0,16.9,0.0,14.079999999999998,3.3724000000000003,4.225352112676056,0.0,0.0,0.0
t,15,2,16,1.0666666666666667,0.3,106.16,99.0,93.95,97.84,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,20.0,0.0,20.0,3.4788888888888887,0.0,0.0,0.0,0.0
t,36,3,41,1.2058823529411764,3.0,93.85,85.2,99.0,20.23,0.0,0.0,0.0,2.78,2.78,0.0,0.0,11.12,0.0,33.33,0.0,33.33,4.012,5.555555555555555,0.0,0.0,0.0
t,51,2,65,1.3541666666666667,10.3,64.04,58.5,6.58,80.19,3.92,0.0,0.0,1.96,0.0,5.88,0.0,7.84,0.0,5.88,1.96,5.88,3.408666666666667,0.0,0.0,0.0,0.0
t,23,1,38,1.6521739130434783,13.4,39.67,60.52,44.75,84.9,4.35,0.0,4.35,13.04,0.0,8.7,0.0,4.35,0.0,8.7,8.7,13.05,2.927142857142857,0.0,0.0,0.0,0.0
t,55,3,77,1.4,8.1,69.82,91.82,99.0,20.23,0.0,0.0,0.0,7.27,3.64,7.27,0.0,7.2700000000000005,0.0,29.09,1.82,23.64,3.626666666666667,9.09090909090909,0.0,0.0,5.454545454545454
t,26,2,30,1.1538461538461537,3.6,92.12,98.28,94.47,99.0,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,0.0,19.23,0.0,26.92,3.7424999999999997,3.8461538461538463,0.0,0.0,0.0
t,19,1,23,1.2105263157894737,6.0,86.03,99.0,99.0,20.23,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,31.58,0.0,26.32,3.63375,0.0,0.0,0.0,0.0
t,87,6,105,1.2209302325581395,4.1,90.8,59.21,72.1,86.32,5.62,1.12,1.12,7.87,1.12,16.85,0.0,5.62,2.24,8.98,0.0,-1.1300000000000008,3.3890000000000002,1.1494252873563218,0.0,0.0,0.0
t,37,3,38,1.1176470588235294,1.8,102.31,92.78,87.0,20.23,0.0,0.0,0.0,0.0,5.41,0.0,0.0,8.11,0.0,24.32,0.0,24.32,3.888333333333333,2.702702702702702,0.0,0.0,0.0
t,64,2,90,1.4285714285714286,13.2,56.42,98.55,54.55,43.51,1.56,0.0,1.56,1.56,4.69,7.81,0.0,4.69,0.0,9.379999999999999,1.56,4.69,3.4103571428571433,1.5625,0.0,0.0,0.0
t,47,2,58,1.2340425531914894,7.7,81.46,24.81,16.56,20.23,0.0,0.0,0.0,6.38,10.64,12.77,0.0,6.39,10.64,17.03,2.13,6.390000000000001,2.9864285714285717,2.127659574468085,0.0,0.0,0.0
t,34,2,45,1.3235294117647058,6.4,79.6,11.57,93.5,95.42,5.88,0.0,0.0,0.0,14.71,0.0,0.0,11.76,0.0,17.650000000000002,0.0,23.53,3.7824999999999993,0.0,0.0,0.0,2.941176470588235
t,39,3,49,1.2564102564102564,4.8,83.66,92.63,66.8,60.52,2.56,0.0,0.0,7.69,2.56,0.0,0.0,10.26,5.13,15.39,0.0,17.95,3.6733333333333333,5.128205128205128,5.128205128205128,0.0,0.0
t,50,2,60,1.2,8.3,79.94,57.7,22.74,95.9,6.0,0.0,2.0,4.0,0.0,8.0,0.0,8.0,4.0,10.0,0.0,8.0,3.4323076923076927,2.0,0.0,0.0,0.0
t,72,3,100,1.3888888888888888,10.3,64.04,42.14,75.48,63.38,2.74,0.0,2.74,5.48,5.48,5.48,0.0,9.59,1.37,15.07,1.37,13.7,2.9695,4.166666666666666,0.0,0.0,0.0
t,54,2,68,1.2592592592592593,10.3,69.45,75.62,52.89,48.44,1.85,0.0,3.7,1.85,3.7,5.56,0.0,5.56,1.85,14.82,0.0,11.110000000000003,3.181111111111111,1.851851851851852,0.0,0.0,0.0
t,21,1,28,1.3333333333333333,7.9,75.54,99.0,24.32,88.66,4.76,0.0,4.76,0.0,9.52,0.0,0.0,4.76,0.0,9.52,4.76,19.04,4.027142857142857,4.761904761904762,9.523809523809524,0.0,0.0
t,21,1,28,1.4,8.7,68.1,97.56,56.69,88.66,4.76,0.0,0.0,0.0,14.29,9.52,0.0,9.52,0.0,19.04,0.0,14.279999999999998,3.4111111111111114,4.761904761904762,4.761904761904762,0.0,0.0
t,37,1,53,1.4324324324324325,15.4,50.84,42.89,55.76,99.0,8.11,0.0,0.0,2.7,5.41,8.11,0.0,10.82,0.0,8.11,5.4,13.509999999999998,3.38,0.0,0.0,0.0,2.702702702702702
t,40,2,54,1.35,8.7,68.1,89.52,28.56,90.5,5.0,0.0,0.0,7.5,5.0,7.5,0.0,5.0,0.0,15.0,0.0,12.5,3.620714285714286,2.5,2.5,0.0,0.0
t,48,3,60,1.25,6.0,80.62,19.3,99.0,20.23,0.0,0.0,0.0,8.0,6.0,6.0,0.0,12.0,0.0,26.0,0.0,20.0,3.5685714285714285,12.5,0.0,0.0,2.083333333333333
t,61,2,76,1.2459016393442623,10.5,74.36,23.18,99.0,20.23,0.0,0.0,4.92,3.28,6.56,4.92,0.0,14.75,0.0,24.6,0.0,19.68,3.211111111111111,3.278688524590164,0.0,0.0,0.0
t,79,7,95,1.2025316455696202,3.0,93.85,72.02,99.0,20.23,0.0,0.0,0.0,1.27,11.39,5.06,0.0,10.13,0.0,25.31,2.53,22.78,3.6844,3.7974683544303804,0.0,0.0,1.2658227848101269
t,54,4,66,1.2222222222222223,3.8,91.61,75.62,27.44,93.93,5.56,0.0,0.0,3.7,9.26,9.26,0.0,9.26,0.0,9.26,3.7,9.26,3.18,1.851851851851852,1.851851851851852,0.0,0.0
t,162,9,184,1.1428571428571428,4.4,95.61,74.13,92.16,48.44,1.85,0.0,0.0,0.62,6.17,2.47,0.0,8.64,6.17,21.6,1.85,22.830000000000005,3.769756097560975,7.407407407407407,0.0,0.0,3.08641975308642
t,22,3,28,1.2727272727272727,2.6,89.45,99.0,79.84,20.23,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,27.28,0.0,27.28,3.2488888888888887,9.090909090909092,4.545454545454546,0.0,4.545454545454546
t,30,3,38,1.2666666666666666,3.7,86.71,59.67,63.35,99.0,13.33,0.0,0.0,6.67,0.0,0.0,0.0,13.33,3.33,20.0,0.0,33.33,3.7457142857142856,0.0,0.0,0.0,6.666666666666666
t,66,3,78,1.21875,6.9,83.7,95.66,99.0,42.71,1.52,0.0,0.0,1.52,3.03,3.03,0.0,9.09,0.0,24.25,0.0,22.74,3.8853846153846154,0.0,1.5151515151515151,0.0,0.0
t,28,1,40,1.4285714285714286,11.8,59.98,26.1,48.09,98.65,7.14,0.0,3.57,0.0,0.0,3.57,0.0,10.709999999999999,7.14,17.86,0.0,21.43,3.148888888888889,0.0,0.0,0.0,3.571428571428571
t,17,1,23,1.4375,7.2,72.16,64.21,1.0,20.23,0.0,0.0,5.88,5.88,0.0,11.76,0.0,0.0,0.0,0.0,0.0,-11.76,3.3200000000000003,0.0,0.0,0.0,5.88235294117647
t,35,3,39,1.1142857142857143,2.0,101.9,65.15,11.24,94.7,5.71,0.0,2.86,11.43,0.0,0.0,0.0,5.72,5.71,14.29,2.86,22.86,3.82125,0.0,0.0,0.0,0.0
t,33,1,45,1.40625,13.4,55.92,28.02,71.27,67.94,3.03,0.0,0.0,0.0,0.0,9.09,0.0,15.149999999999999,0.0,15.149999999999999,3.03,12.120000000000001,3.647692307692308,3.0303030303030303,0.0,0.0,0.0
t,73,3,80,1.1428571428571428,6.5,90.13,96.35,42.95,65.27,2.86,0.0,2.86,1.43,4.29,5.71,0.0,8.57,0.0,14.29,0.0,11.439999999999998,3.2641176470588236,4.10958904109589,0.0,0.0,5.47945205479452
t,54,2,72,1.3584905660377358,11.3,61.5,75.62,27.44,48.44,1.85,0.0,3.7,5.56,1.85,3.7,0.0,3.7,5.56,18.52,0.0,16.67,3.0917647058823525,7.4074074074074066,0.0,0.0,0.0
t,33,2,37,1.121212121212121,3.8,97.03,99.0,46.57,66.58,2.94,0.0,2.94,0.0,2.94,2.94,0.0,8.82,0.0,11.76,0.0,11.76,3.641818181818182,6.0606060606060606,0.0,0.0,3.0303030303030303
t,59,3,78,1.3220338983050848,7.4,76.86,91.67,20.4,91.11,5.08,0.0,1.69,10.17,6.78,1.69,0.0,5.08,1.69,8.47,5.08,16.94,3.400588235294118,0.0,0.0,0.0,0.0
t,32,1,37,1.15625,11.1,72.84,95.8,1.0,96.74,6.25,0.0,0.0,3.13,3.13,12.5,0.0,3.13,0.0,9.38,3.13,6.260000000000002,3.522222222222222,6.25,0.0,0.0,3.125
t,55,2,71,1.290909090909091,10.5,68.94,80.0,84.17,20.23,1.82,1.82,1.82,1.82,3.64,9.09,0.0,12.73,0.0,21.81,1.82,18.18,3.45,5.454545454545453,0.0,0.0,0.0
t,43,1,55,1.2790697674418605,16.5,53.21,92.38,91.21,56.53,2.33,0.0,0.0,0.0,4.65,6.98,0.0,4.65,0.0,23.259999999999998,0.0,18.609999999999996,3.7521052631578953,0.0,0.0,0.0,2.3255813953488373
t,21,1,25,1.25,7.6,76.56,2.35,24.32,1.0,4.76,9.52,0.0,0.0,9.52,4.76,0.0,4.76,4.76,9.52,0.0,19.049999999999997,3.3016666666666663,4.761904761904762,0.0,0.0,0.0
t,71,5,88,1.2753623188405796,5.1,82.85,44.73,90.52,40.95,1.41,0.0,0.0,1.41,5.63,7.04,0.0,7.050000000000001,2.82,21.119999999999997,7.049999999999999,22.539999999999996,3.6052380952380956,7.04225352112676,0.0,0.0,0.0
t,40,2,48,1.2307692307692308,6.2,85.52,98.46,94.28,89.58,4.88,0.0,0.0,0.0,7.32,0.0,0.0,7.32,0.0,21.96,0.0,26.84,3.734285714285714,2.5,0.0,2.5,2.5
t,79,4,119,1.5063291139240507,9.8,59.84,81.08,69.87,20.23,0.0,0.0,2.47,0.0,4.94,2.47,0.0,6.17,0.0,14.82,0.0,12.35,3.4819999999999998,6.329113924050634,0.0,0.0,0.0
t,40,1,54,1.35,16.5,47.8,85.68,45.52,20.23,0.0,0.0,5.0,2.5,2.5,15.0,0.0,2.5,0.0,7.5,0.0,-7.5,3.635,0.0,0.0,0.0,0.0
t,62,2,86,1.3870967741935485,13.0,56.93,60.93,91.84,97.31,6.45,0.0,1.61,8.06,3.23,3.23,0.0,4.84,3.23,25.81,0.0,29.029999999999998,3.3266666666666667,4.838709677419355,0.0,0.0,0.0
t,127,6,167,1.3253968253968254,7.9,75.54,33.86,99.0,31.01,0.79,0.0,0.79,4.72,3.15,14.17,0.0,10.24,0.79,24.41,3.15,14.179999999999998,2.992432432432433,2.3622047244094486,0.0,0.0,0.0
t,21,2,23,1.0952380952380953,1.5,103.12,81.45,1.0,99.0,9.52,0.0,4.76,14.29,0.0,14.29,0.0,0.0,4.76,4.76,0.0,-0.009999999999999787,3.8649999999999998,0.0,0.0,0.0,0.0
t,45,3,48,1.0666666666666667,3.2,98.55,3.8,99.0,99.0,13.33,2.22,0.0,6.67,4.44,2.22,0.0,13.33,0.0,17.78,0.0,31.120000000000005,2.767,4.444444444444445,0.0,0.0,2.2222222222222223
t,28,2,30,1.0714285714285714,2.9,99.57,11.88,72.58,20.23,0.0,0.0,0.0,0.0,10.71,7.14,0.0,14.28,0.0,10.709999999999999,0.0,3.5699999999999994,3.7983333333333333,0.0,3.571428571428571,3.571428571428571,0.0
t,29,1,40,1.3793103448275863,12.2,58.96,97.92,99.0,20.23,0.0,0.0,3.45,0.0,0.0,6.9,0.0,6.9,0.0,24.14,3.45,20.689999999999998,3.3825,6.896551724137931,0.0,0.0,3.4482758620689653
t,16,2,21,1.3125,2.9,88.74,95.8,99.0,20.23,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,31.25,0.0,31.25,3.2857142857142856,6.25,0.0,0.0,0.0
t,37,2,45,1.25,6.8,78.59,5.35,99.0,93.12,5.41,0.0,0.0,2.7,10.81,2.7,0.0,21.63,0.0,16.22,0.0,18.93,3.855,0.0,0.0,0.0,0.0
t,44,5,51,1.186046511627907,1.9,96.59,45.12,11.02,86.79,4.55,0.0,0.0,2.27,6.82,2.27,0.0,4.55,0.0,6.82,0.0,9.100000000000001,3.29,2.272727272727273,2.272727272727273,0.0,0.0
t,15,1,18,1.2,4.4,90.09,98.78,93.95,20.23,0.0,0.0,0.0,6.67,0.0,0.0,0.0,13.33,0.0,13.34,0.0,13.34,4.038333333333334,6.666666666666667,0.0,0.0,6.666666666666667
t,15,1,30,2.0,13.9,22.41,39.7,1.0,99.0,13.33,0.0,6.67,6.67,6.67,6.67,0.0,0.0,0.0,0.0,13.34,20.0,3.433333333333333,0.0,0.0,0.0,0.0
t,25,2,33,1.32,4.6,84.17,28.63,35.01,99.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,0.0,12.0,0.0,24.0,2.891428571428572,4.0,4.0,0.0,4.0
t,54,5,66,1.2222222222222223,2.8,94.35,86.82,84.17,93.39,5.45,0.0,1.82,1.82,3.64,7.27,0.0,10.91,0.0,20.0,0.0,18.18,3.0283333333333333,7.4074074074074066,0.0,0.0,0.0
t,37,3,43,1.303030303030303,4.0,85.69,66.85,94.68,93.12,5.41,0.0,2.7,0.0,2.7,2.7,0.0,16.22,0.0,18.93,0.0,21.64,3.8049999999999997,2.702702702702702,2.702702702702702,0.0,0.0
t,50,2,61,1.22,8.3,79.94,89.52,92.35,50.98,2.0,0.0,0.0,6.0,2.0,0.0,0.0,14.0,0.0,22.0,0.0,24.0,3.4299999999999997,6.0,0.0,2.0,0.0
t,17,1,26,1.5294117647058822,8.7,62.68,95.53,83.69,95.42,5.88,0.0,0.0,5.88,0.0,5.88,0.0,5.88,0.0,17.65,0.0,17.65,3.5337500000000004,0.0,0.0,0.0,5.88235294117647
t,24,1,24,1.0,5.6,97.88,26.1,99.0,20.23,0.0,0.0,0.0,0.0,12.5,0.0,0.0,16.67,4.17,37.5,0.0,37.5,4.298,0.0,0.0,0.0,0.0
t,42,2,46,1.1219512195121952,5.4,92.97,56.86,12.96,99.0,9.52,0.0,4.76,2.38,2.38,7.14,0.0,4.76,0.0,14.28,4.76,21.419999999999998,3.1692857142857145,2.380952380952381,2.380952380952381,0.0,0.0
t,38,2,43,1.1944444444444444,5.6,87.05,29.44,8.42,61.63,2.63,0.0,7.89,2.63,0.0,0.0,0.0,7.89,5.26,10.52,7.89,21.04,3.9075,0.0,0.0,2.631578947368421,0.0
t,50,1,68,1.36,20.4,37.65,9.32,35.01,95.9,6.0,0.0,4.0,4.0,0.0,2.0,0.0,12.0,8.0,12.0,0.0,16.0,2.9857142857142853,0.0,0.0,0.0,2.0
t,64,3,82,1.3225806451612903,7.8,75.84,98.55,99.0,20.23,0.0,0.0,3.13,6.25,1.56,4.69,0.0,0.0,0.0,34.38,0.0,29.69,2.8917647058823532,6.25,0.0,0.0,10.9375
t,38,3,42,1.135135135135135,2.2,101.29,80.4,99.0,61.63,2.63,0.0,0.0,2.63,0.0,7.89,0.0,10.53,0.0,36.85,0.0,31.590000000000003,3.4757142857142855,2.631578947368421,0.0,0.0,2.631578947368421
t,51,3,58,1.1372549019607843,4.0,96.52,46.7,90.94,80.19,3.92,0.0,1.96,0.0,5.88,3.92,0.0,9.8,0.0,27.439999999999998,3.92,31.36,3.7063157894736842,1.96078431372549,0.0,0.0,0.0
t,27,1,39,1.5,12.3,53.55,93.76,2.63,20.23,0.0,0.0,3.7,3.7,7.41,3.7,0.0,3.7,0.0,3.7,7.4,7.400000000000001,3.1485714285714286,0.0,0.0,3.7037037037037033,0.0
t,53,3,68,1.36,7.4,71.44,95.37,98.5,94.44,5.66,0.0,1.89,3.77,1.89,3.77,0.0,11.32,0.0,18.869999999999997,0.0,20.759999999999998,3.67,3.7735849056603774,0.0,0.0,0.0
t,39,2,44,1.1282051282051282,5.0,93.98,85.57,91.37,20.23,0.0,0.0,0.0,5.13,10.26,2.56,0.0,7.6899999999999995,0.0,17.94,0.0,15.38,3.4588888888888887,0.0,7.692307692307692,0.0,0.0
t,48,2,64,1.3617021276595744,10.1,64.54,49.68,89.39,20.23,0.0,0.0,6.25,2.08,0.0,6.25,0.0,8.33,0.0,12.5,2.08,8.33,3.20076923076923,8.333333333333332,0.0,0.0,0.0
t,77,5,95,1.2837837837837838,5.5,81.83,64.42,83.0,79.89,3.9,0.0,1.3,0.0,5.19,9.09,0.0,9.09,0.0,15.59,2.6,13.0,3.5313636363636367,2.5974025974025974,0.0,2.5974025974025974,0.0
t,29,2,35,1.206896551724138,4.2,90.6,84.0,21.61,74.09,3.45,0.0,6.9,6.9,3.45,0.0,0.0,3.45,6.9,17.240000000000002,10.350000000000001,31.040000000000003,3.33,10.344827586206897,0.0,0.0,0.0
t,41,3,56,1.3658536585365855,6.3,74.49,92.5,59.99,89.58,4.88,0.0,0.0,9.76,0.0,0.0,0.0,2.44,4.88,21.950000000000003,0.0,26.830000000000002,3.669375,7.317073170731707,0.0,0.0,0.0
t,61,3,78,1.3,7.6,76.56,3.23,37.69,44.83,3.28,1.64,0.0,6.56,8.2,13.11,0.0,11.479999999999999,4.92,13.12,1.64,6.57,3.1117647058823534,1.639344262295082,1.639344262295082,0.0,0.0
t,31,1,41,1.3225806451612903,11.8,65.39,97.63,99.0,97.31,6.45,0.0,0.0,0.0,9.68,0.0,0.0,6.46,0.0,29.04,0.0,35.49,3.739166666666667,0.0,0.0,0.0,0.0
t,67,5,80,1.25,4.7,83.86,28.93,37.86,42.34,4.48,2.99,2.99,2.99,1.49,8.96,0.0,13.43,8.96,8.96,2.98,10.440000000000001,3.4712,1.4925373134328357,1.4925373134328357,0.0,0.0
t,25,2,37,1.48,7.0,67.25,96.85,99.0,20.23,0.0,0.0,0.0,4.0,0.0,16.0,0.0,8.0,0.0,20.0,0.0,4.0,3.171818181818182,4.0,0.0,0.0,0.0
t,70,3,90,1.3043478260869565,8.7,73.51,85.07,63.35,94.7,5.71,0.0,0.0,4.29,0.0,11.43,0.0,7.14,0.0,12.86,0.0,7.140000000000001,3.448571428571429,10.0,0.0,0.0,1.4285714285714286
t,52,2,62,1.2156862745098038,8.5,79.43,95.45,70.92,49.66,1.92,0.0,1.92,0.0,3.85,1.92,0.0,11.54,0.0,9.61,5.77,15.379999999999997,3.8336842105263154,3.8461538461538463,1.9230769230769231,1.9230769230769231,3.8461538461538463
t,25,1,38,1.52,11.9,54.56,98.28,11.63,20.23,0.0,0.0,0.0,3.85,7.69,0.0,0.0,7.69,0.0,3.85,7.69,11.540000000000001,3.77125,4.0,12.0,0.0,4.0
t,41,2,51,1.3076923076923077,7.4,77.06,81.21,14.11,99.0,12.2,0.0,2.44,2.44,4.88,4.88,0.0,4.88,2.44,12.2,4.88,24.4,3.1864285714285714,0.0,0.0,0.0,0.0
t,43,2,53,1.2325581395348837,7.0,83.49,19.49,99.0,56.53,2.33,0.0,0.0,2.33,11.63,4.65,0.0,13.96,0.0,23.26,4.66,25.6,3.896,6.976744186046512,2.3255813953488373,0.0,0.0
t,53,4,71,1.3396226415094339,4.9,83.36,43.04,93.37,94.44,5.66,0.0,0.0,5.66,5.66,5.66,0.0,7.55,0.0,16.98,1.89,18.87,3.4566666666666666,3.7735849056603774,0.0,0.0,1.8867924528301887
t,24,1,36,1.5,11.5,55.58,98.55,68.87,83.0,4.17,0.0,0.0,0.0,8.33,4.17,0.0,0.0,0.0,20.83,0.0,20.83,3.281,4.166666666666666,0.0,0.0,0.0
t,50,2,67,1.3673469387755102,10.5,63.53,57.7,85.71,50.98,2.0,0.0,2.0,2.0,2.0,18.0,0.0,10.0,0.0,8.0,0.0,-8.0,3.495294117647059,4.0,0.0,0.0,0.0
t,143,12,166,1.177304964539007,3.2,93.34,81.1,99.0,40.95,1.41,0.0,1.41,2.11,0.0,6.34,0.0,12.68,0.0,29.58,0.0,24.65,3.64,0.6993006993006993,0.6993006993006993,0.0,2.797202797202797
t,29,2,43,1.4827586206896552,7.8,65.22,28.28,1.0,99.0,10.34,0.0,6.9,10.34,0.0,6.9,0.0,3.45,6.9,3.45,0.0,6.889999999999999,3.196,6.896551724137931,0.0,0.0,0.0
t,17,1,22,1.2941176470588236,6.4,79.6,79.1,97.97,20.23,0.0,0.0,0.0,5.88,5.88,5.88,0.0,17.65,0.0,5.88,0.0,0.0,3.8612499999999996,0.0,0.0,0.0,0.0
t,62,3,65,1.0483870967741935,4.3,101.22,81.29,69.74,89.28,4.84,0.0,0.0,3.23,0.0,1.61,0.0,8.07,1.61,19.36,3.23,25.82,4.2,0.0,0.0,0.0,0.0
t,38,1,58,1.5263157894736843,16.9,41.37,36.67,93.14,92.27,5.26,0.0,2.63,2.63,2.63,0.0,0.0,13.16,5.26,15.79,0.0,21.049999999999997,3.209090909090909,0.0,0.0,0.0,2.631578947368421
t,42,2,55,1.3095238095238095,7.9,75.54,49.68,97.09,57.46,2.38,0.0,2.38,9.52,2.38,4.76,0.0,9.52,0.0,23.799999999999997,2.38,23.799999999999997,3.2493749999999997,4.761904761904762,0.0,0.0,0.0
